,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
859,67,116,1.01785714286,46,111,1.19534598898,21,R20,2004,116,0.810153583618,1.15037593985,0
860,147,113,1.27083333333,61,118,0.795031055901,86,R20,2004,113,0.747864834757,1.27226027397,0
861,86,114,0.706698564593,138,101,0.922515440764,52,R20,2004,101,1.20524515393,0.888354186718,1
862,49,103,0.805626598465,111,117,0.957941339236,62,R20,2004,117,1.17356205853,0.667165295438,1
863,147,115,1.311875,96,112,1.11950059453,51,R20,2004,115,0.982905982906,0.957933241884,0
864,107,113,1.31187241583,70,104,0.922335297268,37,R21,2004,113,1.21582346609,1.27226027397,0
865,62,111,1.17529411765,93,103,0.786060019361,31,R21,2004,103,0.667165295438,0.810153583618,1
866,87,107,1.19313850064,109,101,0.953936797001,22,R21,2004,101,1.20524515393,0.898271604938,1
867,106,112,1.08201202843,136,118,0.770089285714,30,R21,2004,118,0.747864834757,0.982905982906,1
868,90,105,1.02818991098,110,116,1.02994011976,20,R21,2004,116,1.15037593985,1.11734693878,1
869,85,115,1.32429245283,130,102,1.30834856795,45,R21,2004,102,1.21944739639,0.957933241884,1
870,93,117,0.992456896552,45,106,1.05345345345,48,R21,2004,117,1.031280077,1.17356205853,0
871,86,114,0.701526032316,109,110,0.69298245614,23,R21,2004,110,1.0060030015,0.888354186718,1
872,108,103,0.806860902256,107,104,0.90780141844,1,R22,2004,103,1.21582346609,0.667165295438,0
873,67,111,1.14891243726,107,117,1.01788532351,40,R22,2004,117,1.17356205853,0.810153583618,1
874,108,116,1.03977272727,44,114,0.705605477107,64,R22,2004,116,0.888354186718,1.15037593985,0
875,57,112,1.06106870229,170,102,1.31923522596,113,R22,2004,102,1.21944739639,0.982905982906,1
876,83,106,1.02332195677,112,115,1.27656078861,29,R22,2004,115,0.957933241884,1.031280077,1
877,85,113,1.32047646058,60,101,0.96724667349,25,R22,2004,113,1.20524515393,1.27226027397,0
878,96,118,0.79326513214,113,105,1.01735459662,17,R22,2004,105,1.11734693878,0.747864834757,1
879,58,110,0.714920071048,123,107,1.16755793226,65,R22,2004,107,0.898271604938,1.0060030015,1
880,93,115,1.0,116,102,1.0,23,R01,2005,102,1.37240605721,1.27972760608,1
881,85,103,1.0,105,112,1.0,20,R01,2005,112,1.00327868852,0.816554809843,1
882,57,105,1.0,103,111,1.0,46,R01,2005,111,1.11947368421,1.02423698384,1
883,53,113,1.0,88,106,1.0,35,R01,2005,106,1.0064171123,1.32364234778,1
884,55,110,1.0,118,116,1.0,63,R01,2005,116,1.07427937916,0.702315789474,1
885,160,107,1.0,98,114,1.0,62,R01,2005,107,0.692433537832,1.19931074095,0
886,64,117,1.0,53,101,1.0,11,R01,2005,117,0.956351152526,1.03760162602,0
887,112,118,1.0,80,104,1.0,32,R01,2005,118,0.912103746398,0.795851972346,0
888,106,105,0.553398058252,110,103,0.809523809524,4,R02,2005,103,0.816554809843,1.02423698384,1
889,137,111,1.80701754386,111,118,1.4,26,R02,2005,111,0.795851972346,1.11947368421,0
890,59,116,2.14545454545,82,112,1.23529411765,23,R02,2005,112,1.00327868852,1.07427937916,1
891,62,107,1.63265306122,84,117,1.20754716981,22,R02,2005,117,1.03760162602,1.19931074095,1
892,73,102,1.24731182796,75,113,0.602272727273,2,R02,2005,113,1.32364234778,1.37240605721,1
893,58,106,1.66037735849,59,115,0.801724137931,1,R02,2005,115,1.27972760608,1.0064171123,1
894,81,101,0.828125,75,104,0.714285714286,6,R02,2005,101,0.912103746398,0.956351152526,0
895,103,114,0.6125,89,110,0.466101694915,14,R02,2005,114,0.702315789474,0.692433537832,0
896,66,107,1.21978021978,114,111,1.42857142857,48,R03,2005,111,1.11947368421,1.19931074095,1
897,100,112,1.29861111111,93,115,0.873563218391,7,R03,2005,112,1.27972760608,1.00327868852,0
898,128,104,0.80310880829,108,103,0.924170616114,20,R03,2005,104,0.816554809843,0.912103746398,0
899,88,117,1.28695652174,80,106,1.30357142857,8,R03,2005,117,1.0064171123,1.03760162602,0
900,87,116,1.29197080292,81,102,1.125,6,R03,2005,116,1.37240605721,1.07427937916,0
901,56,113,0.795031055901,124,101,0.964028776978,68,R03,2005,101,0.956351152526,1.32364234778,1
902,75,110,0.651583710407,77,105,0.765258215962,2,R03,2005,105,1.02423698384,0.702315789474,1
903,88,114,0.807228915663,84,118,1.02764976959,4,R03,2005,114,0.795851972346,0.692433537832,0
904,90,104,0.940199335548,93,112,1.21097046414,3,R04,2005,112,1.00327868852,0.912103746398,1
905,107,118,1.00655737705,143,117,1.21025641026,36,R04,2005,117,1.03760162602,0.795851972346,1
906,69,102,1.05882352941,115,110,0.734899328859,46,R04,2005,110,0.702315789474,1.37240605721,1
907,109,103,0.893805309735,109,113,0.645614035088,0,R04,2005,100,1.32364234778,0.816554809843,0
908,75,105,0.833333333333,131,107,0.972972972973,56,R04,2005,107,1.19931074095,1.02423698384,1
909,120,101,1.32307692308,79,116,1.21100917431,41,R04,2005,101,1.07427937916,0.956351152526,0
910,104,111,1.51282051282,151,115,0.894160583942,47,R04,2005,115,1.27972760608,1.11947368421,1
911,52,106,1.13,100,114,0.867867867868,48,R04,2005,114,0.692433537832,1.0064171123,1
912,99,107,1.12938005391,95,113,0.743654822335,4,R05,2005,107,1.32364234778,1.19931074095,0
913,84,103,0.919642857143,103,106,0.926666666667,19,R05,2005,106,1.0064171123,0.816554809843,1
914,89,110,0.910081743869,108,112,1.1620795107,19,R05,2005,112,1.00327868852,0.702315789474,1
915,94,111,1.18961038961,60,116,1.01479289941,34,R05,2005,111,1.07427937916,1.11947368421,0
916,109,101,1.3795620438,140,118,0.924107142857,31,R05,2005,118,0.795851972346,0.956351152526,1
917,157,117,1.25496688742,84,102,0.916216216216,73,R05,2005,117,1.37240605721,1.03760162602,0
918,79,114,1.01038961039,147,115,1.04761904762,68,R05,2005,115,1.27972760608,0.692433537832,1
919,69,104,0.946700507614,83,105,0.751789976134,14,R05,2005,105,1.02423698384,0.912103746398,1
920,83,110,0.890526315789,89,103,0.900181488203,6,R06,2005,103,0.816554809843,0.702315789474,1
921,64,112,1.17307692308,74,101,1.17632850242,10,R06,2005,101,0.956351152526,1.00327868852,1
922,143,106,0.9921875,129,111,1.2404494382,14,R06,2005,106,1.11947368421,1.0064171123,0
923,59,116,0.93287037037,104,117,1.38860103627,45,R06,2005,117,1.03760162602,1.07427937916,1
924,136,102,0.80265654649,88,105,0.815573770492,48,R06,2005,102,1.02423698384,1.37240605721,0
925,73,118,0.994614003591,108,107,1.11158798283,35,R06,2005,107,1.19931074095,0.795851972346,1
926,109,115,1.18818380744,71,104,0.926624737945,38,R06,2005,115,0.912103746398,1.27972760608,0
927,67,113,0.787018255578,123,114,0.87969924812,56,R06,2005,114,0.692433537832,1.32364234778,1
928,54,101,1.17364016736,78,111,1.15816326531,24,R07,2005,111,1.11947368421,0.956351152526,1
929,66,103,0.922712933754,151,114,0.986644407346,85,R07,2005,114,0.692433537832,0.816554809843,1
930,101,115,1.23484848485,119,107,1.16141001855,18,R07,2005,107,1.19931074095,1.27972760608,1
931,110,118,0.942857142857,87,102,0.908943089431,23,R07,2005,118,1.37240605721,0.795851972346,0
932,88,105,0.778846153846,94,116,0.861940298507,6,R07,2005,116,1.07427937916,1.02423698384,1
933,96,117,1.43820224719,77,110,0.897163120567,19,R07,2005,117,0.702315789474,1.03760162602,0
934,72,112,1.12653061224,119,113,0.738636363636,47,R07,2005,113,1.32364234778,1.00327868852,1
935,68,104,0.87542662116,180,106,1.02144249513,112,R07,2005,106,1.0064171123,0.912103746398,1
936,143,107,1.1640625,73,103,0.829299363057,70,R08,2005,107,0.816554809843,1.19931074095,0
937,89,111,1.18224299065,128,110,0.883333333333,39,R08,2005,110,0.702315789474,1.11947368421,1
938,52,115,1.16383307573,88,117,1.40996168582,36,R08,2005,117,1.03760162602,1.27972760608,1
939,118,118,0.980053191489,92,112,1.02463054187,26,R08,2005,118,1.00327868852,0.795851972346,0
940,72,102,0.891034482759,63,101,1.10611510791,9,R08,2005,102,0.956351152526,1.37240605721,0
941,45,113,0.834302325581,69,116,0.891025641026,24,R08,2005,116,1.07427937916,1.32364234778,1
942,82,106,1.21170395869,117,105,0.799442896936,35,R08,2005,105,1.02423698384,1.0064171123,1
943,93,114,1.11578947368,58,104,0.758485639687,35,R08,2005,114,0.912103746398,0.692433537832,0
944,103,101,1.07961783439,57,115,1.09523809524,46,R09,2005,101,1.27972760608,0.956351152526,0
945,110,111,1.1012987013,92,103,0.780172413793,18,R09,2005,111,0.816554809843,1.11947368421,0
946,95,117,1.43554006969,118,104,0.743888242142,23,R09,2005,104,0.912103746398,1.03760162602,1
947,66,105,0.86375,85,113,0.817701453104,19,R09,2005,113,1.32364234778,1.02423698384,1
948,87,114,1.15491009682,83,102,0.91116751269,4,R09,2005,114,1.37240605721,0.692433537832,0
949,89,116,0.93423019432,76,118,1.01303317536,13,R09,2005,116,0.795851972346,1.07427937916,0
950,61,112,0.984869325997,146,107,1.24544179523,85,R09,2005,107,1.19931074095,1.00327868852,1
951,124,110,0.949265687583,70,106,1.12607449857,54,R09,2005,110,1.0064171123,0.702315789474,0
952,74,114,1.14392059553,131,111,1.11136890951,57,R10,2005,111,1.11947368421,0.692433537832,1
953,91,106,1.04136253041,82,107,1.33591731266,9,R10,2005,106,1.19931074095,1.0064171123,0
954,108,104,0.793501048218,80,110,1.01953601954,28,R10,2005,104,0.702315789474,0.912103746398,0
955,112,112,0.890034364261,93,102,0.915428571429,19,R10,2005,112,1.37240605721,1.00327868852,0
956,58,116,0.958389261745,101,115,1.02863961814,43,R10,2005,115,1.27972760608,1.07427937916,1
957,57,103,0.78612716763,71,101,1.1401459854,14,R10,2005,101,0.956351152526,0.816554809843,1
958,110,118,0.997856377278,137,105,0.855367231638,27,R10,2005,105,1.02423698384,0.795851972346,1
959,62,113,0.855407047388,179,117,1.32803468208,117,R10,2005,117,1.03760162602,1.32364234778,1
960,96,107,1.2901734104,121,104,0.836557059961,25,R11,2005,104,0.912103746398,1.19931074095,1
961,105,117,1.45623342175,103,114,1.06296691569,2,R11,2005,117,0.692433537832,1.03760162602,0
962,116,116,0.912529550827,91,103,0.787195671776,25,R11,2005,116,0.816554809843,1.07427937916,0
963,106,102,0.905775075988,67,106,1.04756637168,39,R11,2005,102,1.0064171123,1.37240605721,0
964,63,105,0.898492462312,151,101,1.14824797844,88,R11,2005,101,0.956351152526,1.02423698384,1
965,116,111,1.16346153846,80,112,0.920289855072,36,R11,2005,111,1.00327868852,1.11947368421,0
966,104,113,0.764471057884,81,115,1.07477678571,23,R11,2005,113,1.27972760608,1.32364234778,0
967,89,110,0.987055016181,111,118,0.972897196262,22,R11,2005,118,0.795851972346,0.702315789474,1
968,82,105,0.835078534031,106,117,1.40373395566,24,R12,2005,117,1.03760162602,1.02423698384,1
969,100,115,1.044,54,110,0.967244701349,46,R12,2005,115,0.702315789474,1.27972760608,0
970,103,118,0.993960310613,118,113,0.803324099723,15,R12,2005,113,1.32364234778,0.795851972346,1
971,140,102,0.948766603416,82,103,0.78693877551,58,R12,2005,102,0.816554809843,1.37240605721,0
972,71,106,1.00396039604,109,116,0.947705442903,38,R12,2005,116,1.07427937916,1.0064171123,1
973,57,101,1.24596273292,61,107,1.22920892495,4,R12,2005,107,1.19931074095,0.956351152526,1
974,80,114,1.0547024952,109,112,0.895563770795,29,R12,2005,112,1.00327868852,0.692433537832,1
975,72,104,0.872566371681,117,111,1.18602362205,45,R12,2005,111,1.11947368421,0.912103746398,1
976,71,110,0.929701230228,188,113,0.83305227656,117,R13,2005,113,1.32364234778,0.702315789474,1
977,105,117,1.39403620873,90,111,1.21507352941,15,R13,2005,117,1.11947368421,1.03760162602,0
978,70,103,0.7663003663,116,118,0.982772122161,46,R13,2005,118,0.795851972346,0.816554809843,1
979,132,101,1.22401847575,62,114,1.02432667246,70,R13,2005,101,0.692433537832,0.956351152526,0
980,47,107,1.2205177373,116,102,1.00352112676,69,R13,2005,102,1.37240605721,1.19931074095,1
981,66,112,0.927710843373,44,106,0.969615728329,22,R13,2005,112,1.0064171123,1.00327868852,0
982,104,115,1.08538899431,119,105,0.829872204473,15,R13,2005,105,1.02423698384,1.27972760608,1
983,76,104,0.848436246993,77,116,0.989087301587,1,R13,2005,116,1.07427937916,0.912103746398,1
984,71,113,0.935560859189,102,104,0.856495468278,31,R14,2005,104,0.912103746398,1.32364234778,1
985,62,103,0.753544902093,139,117,1.37414965986,77,R14,2005,117,1.03760162602,0.816554809843,1
986,84,116,0.990774907749,85,114,0.967264224474,1,R14,2005,114,0.692433537832,1.07427937916,1
987,128,112,0.948590381426,86,105,0.853982300885,42,R14,2005,112,1.02423698384,1.00327868852,0
988,166,102,1.06170752325,92,111,1.18357082984,74,R14,2005,102,1.11947368421,1.37240605721,0
989,88,106,0.952742616034,94,101,1.28448275862,6,R14,2005,101,0.956351152526,1.0064171123,1
990,116,115,1.06393861893,98,118,1.01781737194,18,R14,2005,115,0.795851972346,1.27972760608,0
991,58,110,0.851432880845,113,107,1.13891285591,55,R14,2005,107,1.19931074095,0.702315789474,1
992,101,117,1.42346471127,97,112,0.984520123839,4,R15,2005,117,1.00327868852,1.03760162602,0
993,75,111,1.10669610007,137,113,0.917586460633,62,R15,2005,113,1.32364234778,1.11947368421,1
994,66,105,0.838274932615,92,114,0.970007315289,26,R15,2005,114,0.692433537832,1.02423698384,1
995,55,104,0.886021505376,133,102,1.11529411765,78,R15,2005,102,1.37240605721,0.912103746398,1
996,51,107,1.17748562038,105,116,0.990590248075,54,R15,2005,116,1.07427937916,1.19931074095,1
997,78,101,1.2657480315,68,110,0.824878387769,10,R15,2005,101,0.702315789474,0.956351152526,0
998,73,103,0.727160493827,153,115,1.07317073171,80,R15,2005,115,1.27972760608,0.816554809843,1
999,92,118,1.004101162,145,106,0.951524628616,53,R15,2005,106,1.0064171123,0.795851972346,1
1000,131,105,0.831218274112,105,104,0.844895287958,26,R16,2005,105,0.912103746398,1.02423698384,0
1001,106,115,1.1287202381,37,114,0.989532449407,69,R16,2005,115,0.692433537832,1.27972760608,0
1002,47,113,0.965132496513,126,107,1.12254160363,79,R16,2005,107,1.19931074095,1.32364234778,1
1003,88,102,1.16917293233,111,117,1.39225589226,23,R16,2005,117,1.03760162602,1.37240605721,1
1004,104,116,1.03524590164,78,111,1.05548128342,26,R16,2005,116,1.11947368421,1.07427937916,0
1005,35,118,0.970771144279,109,101,1.25830258303,74,R16,2005,101,0.956351152526,0.795851972346,1
1006,109,112,0.982770997846,68,110,0.827290705339,41,R16,2005,112,0.702315789474,1.00327868852,0
1007,152,106,0.993435448578,117,103,0.705583756345,35,R16,2005,106,0.816554809843,1.0064171123,0
1008,70,104,0.841470765521,143,115,1.17523533671,73,R17,2005,115,1.27972760608,0.912103746398,1
1009,103,103,0.710649350649,127,110,0.813653136531,24,R17,2005,110,0.702315789474,0.816554809843,1
1010,98,107,1.17604090577,133,118,0.929528246942,35,R17,2005,118,0.795851972346,1.19931074095,1
1011,101,105,0.857227840571,114,102,1.14018043026,13,R17,2005,102,1.37240605721,1.02423698384,1
1012,83,114,0.945419103314,96,113,0.917307692308,13,R17,2005,113,1.32364234778,0.692433537832,1
1013,67,117,1.38322884013,88,116,1.0531587057,21,R17,2005,116,1.07427937916,1.03760162602,1
1014,122,101,1.3163538874,109,112,1.01163586585,13,R17,2005,101,1.00327868852,0.956351152526,0
1015,76,111,1.035625,101,106,1.01747311828,25,R17,2005,106,1.0064171123,1.11947368421,1
1016,94,107,1.13715046605,107,105,0.859052924791,13,R18,2005,105,1.02423698384,1.19931074095,1
1017,176,115,1.21709166092,88,111,1.01881246326,88,R18,2005,115,1.11947368421,1.27972760608,0
1018,49,110,0.838635049161,97,117,1.3431085044,48,R18,2005,117,1.03760162602,0.702315789474,1
1019,47,116,1.06593406593,54,101,1.29885993485,7,R18,2005,101,0.956351152526,1.07427937916,1
1020,123,102,1.13942931258,151,118,0.95261707989,28,R18,2005,118,0.795851972346,1.37240605721,1
1021,96,113,0.929397443701,100,112,1.00252684776,4,R18,2005,112,1.00327868852,1.32364234778,1
1022,98,106,1.03260869565,85,104,0.813540510544,13,R18,2005,106,0.912103746398,1.0064171123,0
1023,106,114,0.940672782875,141,103,0.716861598441,35,R18,2005,103,0.816554809843,0.692433537832,1
1024,55,107,1.11995027968,96,115,1.26185834958,41,R19,2005,115,1.27972760608,1.19931074095,1
1025,46,111,0.970165157166,100,101,1.29333333333,54,R19,2005,101,0.956351152526,1.11947368421,1
1026,97,117,1.36518046709,140,118,0.970072239422,43,R19,2005,118,0.795851972346,1.03760162602,1
1027,66,114,0.925675675676,93,106,1.03881140085,27,R19,2005,106,1.0064171123,0.692433537832,1
1028,118,116,1.0584918957,98,105,0.872948650079,20,R19,2005,116,1.02423698384,1.07427937916,0
1029,80,110,0.820920043812,121,102,1.11045481394,41,R19,2005,102,1.37240605721,0.702315789474,1
1030,104,112,1.00476474092,98,104,0.816315789474,6,R19,2005,112,0.912103746398,1.00327868852,0
1031,123,113,0.931153184165,109,103,0.746987951807,14,R19,2005,113,0.816554809843,1.32364234778,0
1032,80,106,1.05306122449,128,117,1.30457179652,48,R20,2005,117,1.03760162602,1.0064171123,1
1033,100,111,0.944360141629,99,107,1.08914956012,1,R20,2005,111,1.19931074095,1.11947368421,0
1034,108,115,1.27854454203,85,112,1.00787844682,23,R20,2005,115,1.00327868852,1.27972760608,0
1035,129,103,0.754493643139,94,104,0.822854291417,35,R20,2005,103,0.912103746398,0.816554809843,0
1036,88,101,1.32399697199,81,113,0.942764578834,7,R20,2005,101,1.32364234778,0.956351152526,0
1037,40,102,1.12859560068,124,116,1.06789716546,84,R20,2005,116,1.07427937916,1.37240605721,1
1038,119,118,0.992628992629,107,114,0.91492776886,12,R20,2005,118,0.692433537832,0.795851972346,0
1039,104,105,0.870453413054,117,110,0.810991268618,13,R20,2005,110,0.702315789474,1.02423698384,1
1040,75,115,1.27814175104,80,106,1.02333152469,5,R21,2005,106,1.0064171123,1.27972760608,1
1041,33,117,1.319044703,109,107,1.0836565097,76,R21,2005,107,1.19931074095,1.03760162602,1
1042,41,104,0.817158931083,151,101,1.31027104137,110,R21,2005,101,0.956351152526,0.912103746398,1
1043,105,118,0.998599439776,109,111,0.947495183044,4,R21,2005,111,1.11947368421,0.795851972346,1
1044,81,113,0.94175257732,51,102,1.07590933052,30,R21,2005,113,1.37240605721,1.32364234778,0
1045,64,112,0.995225464191,101,116,1.12010276172,37,R21,2005,116,1.07427937916,1.00327868852,1
1046,83,103,0.778947368421,182,105,0.871468926554,99,R21,2005,105,1.02423698384,0.816554809843,1
1047,133,110,0.826913700634,137,114,0.913983903421,4,R21,2005,114,0.692433537832,0.702315789474,1
1048,100,104,0.781085814361,141,118,0.996890270991,41,R22,2005,118,0.795851972346,0.912103746398,1
1049,82,101,1.37768537769,74,117,1.25545350172,8,R22,2005,101,1.03760162602,0.956351152526,0
1050,129,116,1.13818630475,75,110,0.83592321755,54,R22,2005,116,0.702315789474,1.07427937916,0
1051,75,106,1.02502606882,120,113,0.958312405826,45,R22,2005,113,1.32364234778,1.0064171123,1
1052,47,102,1.05763397371,186,115,1.26264923252,139,R22,2005,115,1.27972760608,1.37240605721,1
1053,68,114,0.921263554927,69,107,1.12350380849,1,R22,2005,107,1.19931074095,0.692433537832,1
1054,95,111,0.951856946355,85,105,0.921159945628,10,R22,2005,111,1.02423698384,1.11947368421,0
1055,113,112,0.976837865055,83,103,0.755964020336,30,R22,2005,112,0.816554809843,1.00327868852,0
1056,66,115,1.0,84,117,1.0,18,R01,2006,117,1.23958333333,1.33277962348,1
1057,52,114,1.0,167,118,1.0,115,R01,2006,118,1.01446193109,0.923287671233,1
1058,38,102,1.0,115,107,1.0,77,R01,2006,107,1.11962224554,0.988447319778,1
1059,128,112,1.0,87,113,1.0,41,R01,2006,112,0.98160696999,0.992266795553,0
1060,81,116,1.0,108,105,1.0,27,R01,2006,105,0.920069504778,1.16391509434,1
1061,87,106,1.0,109,110,1.0,22,R01,2006,110,0.821752265861,1.0014720314,1
1062,93,103,1.0,72,111,1.0,21,R01,2006,103,0.958075904678,0.755056179775,0
1063,111,101,1.0,77,104,1.0,34,R01,2006,101,0.776907216495,1.36453526697,0
1064,77,114,0.311377245509,88,115,0.785714285714,11,R02,2006,115,1.33277962348,0.923287671233,1
1065,90,111,0.774193548387,137,118,3.21153846154,47,R02,2006,118,1.01446193109,0.958075904678,1
1066,69,112,1.47126436782,138,107,3.02631578947,69,R02,2006,107,1.11962224554,0.992266795553,1
1067,86,103,1.29166666667,101,106,0.798165137615,15,R02,2006,106,1.0014720314,0.755056179775,1
1068,97,105,1.33333333333,115,102,0.330434782609,18,R02,2006,102,0.988447319778,0.920069504778,1
1069,106,113,0.6796875,80,116,0.75,26,R02,2006,113,1.16391509434,0.98160696999,0
1070,119,104,0.693693693694,84,110,1.25287356322,35,R02,2006,104,0.821752265861,0.776907216495,0
1071,90,117,1.27272727273,88,101,1.44155844156,2,R02,2006,117,1.36453526697,1.23958333333,0
1072,87,102,0.721698113208,124,115,0.95652173913,37,R03,2006,115,1.33277962348,0.988447319778,1
1073,101,110,0.936893203883,49,107,2.36448598131,52,R03,2006,110,1.11962224554,0.821752265861,0
1074,90,114,0.505882352941,136,117,1.12987012987,46,R03,2006,117,1.23958333333,0.923287671233,1
1075,81,116,0.752336448598,74,103,1.03468208092,7,R03,2006,116,0.755056179775,1.16391509434,0
1076,102,101,1.19161676647,97,111,0.704347826087,5,R03,2006,101,0.958075904678,1.36453526697,0
1077,104,118,2.14084507042,93,105,1.04591836735,11,R03,2006,118,0.920069504778,1.01446193109,0
1078,110,106,0.964102564103,79,113,0.927884615385,31,R03,2006,106,0.98160696999,1.0014720314,0
1079,153,104,1.00512820513,76,112,0.875555555556,77,R03,2006,104,0.992266795553,0.776907216495,0
1080,100,110,1.15294117647,68,103,0.996062992126,32,R04,2006,110,0.755056179775,0.821752265861,0
1081,97,107,1.45192307692,98,118,1.73617021277,1,R04,2006,118,1.01446193109,1.11962224554,1
1082,70,101,1.14015151515,59,106,1.08759124088,11,R04,2006,101,1.0014720314,1.36453526697,0
1083,96,114,0.56010230179,82,102,0.714285714286,14,R04,2006,114,0.988447319778,0.923287671233,0
1084,97,111,0.780120481928,92,116,0.840277777778,5,R04,2006,111,1.16391509434,0.958075904678,0
1085,95,117,1.27049180328,71,112,0.722222222222,24,R04,2006,117,0.992266795553,1.23958333333,0
1086,118,115,1.12096774194,122,113,0.85534591195,4,R04,2006,113,0.98160696999,1.33277962348,1
1087,89,105,0.993333333333,106,104,1.28782287823,17,R04,2006,104,0.776907216495,0.920069504778,1
1088,84,103,0.906779661017,92,114,0.665961945032,8,R05,2006,114,0.923287671233,0.755056179775,1
1089,86,112,0.727272727273,90,111,0.839622641509,4,R05,2006,111,0.958075904678,0.992266795553,1
1090,55,118,1.52409638554,132,101,1.14860681115,77,R05,2006,101,1.36453526697,1.01446193109,1
1091,63,102,0.74537037037,122,117,1.28571428571,59,R05,2006,117,1.23958333333,0.988447319778,1
1092,85,107,1.30392156863,107,116,0.867532467532,22,R05,2006,116,1.16391509434,1.11962224554,1
1093,94,106,1.03779069767,93,115,1.07027027027,1,R05,2006,106,1.33277962348,1.0014720314,0
1094,83,105,0.953201970443,84,110,1.21981424149,1,R05,2006,110,0.821752265861,0.920069504778,1
1095,79,113,0.903669724771,120,104,1.26388888889,41,R05,2006,104,0.776907216495,0.98160696999,1
1096,81,107,1.17191283293,87,111,0.874509803922,6,R06,2006,111,0.958075904678,1.11962224554,1
1097,83,117,1.39417989418,88,106,1.03203661327,5,R06,2006,106,1.0014720314,1.23958333333,1
1098,78,118,1.20905172414,92,115,1.05387931034,14,R06,2006,115,1.33277962348,1.01446193109,1
1099,53,113,0.85071942446,103,101,1.33068783069,50,R06,2006,101,1.36453526697,0.98160696999,1
1100,97,114,0.730700179533,95,105,0.959183673469,2,R06,2006,114,0.920069504778,0.923287671233,0
1101,102,116,0.93829787234,70,102,0.694945848375,32,R06,2006,116,0.988447319778,1.16391509434,0
1102,138,104,1.30979498861,66,103,0.908071748879,72,R06,2006,104,0.755056179775,0.776907216495,0
1103,80,110,1.17733990148,102,112,0.763765541741,22,R06,2006,112,0.992266795553,0.821752265861,1
1104,82,107,1.13,64,115,1.07195571956,18,R07,2006,107,1.33277962348,1.11962224554,0
1105,58,106,1.03653846154,117,111,0.901861252115,59,R07,2006,111,0.958075904678,1.0014720314,1
1106,180,116,1.00555555556,62,114,0.773006134969,118,R07,2006,116,0.923287671233,1.16391509434,0
1107,98,104,1.41188118812,112,117,1.30901287554,14,R07,2006,117,1.23958333333,0.776907216495,1
1108,106,102,0.693597560976,66,110,1.09842519685,40,R07,2006,102,0.821752265861,0.988447319778,0
1109,166,118,1.14928057554,90,113,0.798179059181,76,R07,2006,118,0.98160696999,1.01446193109,0
1110,78,105,0.962521294719,111,103,0.806506849315,33,R07,2006,103,0.755056179775,0.920069504778,1
1111,116,101,1.4060324826,60,112,0.827371695179,56,R07,2006,101,0.992266795553,1.36453526697,0
1112,136,111,1.00154083205,61,110,1.01628664495,75,R08,2006,111,0.821752265861,0.958075904678,0
1113,49,112,0.779973649539,84,106,0.937205651491,35,R08,2006,106,1.0014720314,0.992266795553,1
1114,66,101,1.47046843177,69,114,0.680288461538,3,R08,2006,114,0.923287671233,1.36453526697,1
1115,116,116,1.20099667774,90,118,1.24613003096,26,R08,2006,116,1.01446193109,1.16391509434,0
1116,44,107,1.14716312057,146,104,1.31442463533,102,R08,2006,104,0.776907216495,1.11962224554,1
1117,147,102,0.777008310249,78,113,0.746666666667,69,R08,2006,102,0.98160696999,0.988447319778,0
1118,113,117,1.28014184397,92,105,0.921203438395,21,R08,2006,117,0.920069504778,1.23958333333,0
1119,126,115,1.03365384615,34,103,0.87915407855,92,R08,2006,115,0.755056179775,1.33277962348,0
1120,105,118,1.17454068241,139,104,1.44780635401,34,R09,2006,104,0.776907216495,1.01446193109,1
1121,110,114,0.707126948775,90,107,0.97323943662,20,R09,2006,114,1.11962224554,0.923287671233,0
1122,60,103,0.781725888325,124,101,1.40714285714,64,R09,2006,101,1.36453526697,0.755056179775,1
1123,119,116,1.21242774566,54,110,0.913333333333,65,R09,2006,116,0.821752265861,1.16391509434,0
1124,129,113,0.713991769547,69,105,0.906288532676,60,R09,2006,113,0.920069504778,0.98160696999,0
1125,73,106,0.992711370262,141,102,0.885,68,R09,2006,102,0.988447319778,1.0014720314,1
1126,57,112,0.760379596679,74,115,1.1717325228,17,R09,2006,115,1.33277962348,0.992266795553,1
1127,75,111,1.10704225352,97,117,1.27286585366,22,R09,2006,117,1.23958333333,0.958075904678,1
1128,50,105,0.855319148936,188,101,1.47096774194,138,R10,2006,101,1.36453526697,0.920069504778,1
1129,101,117,1.27496580027,98,107,0.95243902439,3,R10,2006,117,1.11962224554,1.23958333333,0
1130,88,110,0.850402761795,109,118,1.10987791343,21,R10,2006,118,1.01446193109,0.821752265861,1
1131,89,114,0.754048582996,100,106,0.911729141475,11,R10,2006,106,1.0014720314,0.923287671233,1
1132,83,102,0.972508591065,109,104,1.43080939948,26,R10,2006,104,0.776907216495,0.988447319778,1
1133,105,116,1.28418230563,98,112,0.761177753544,7,R10,2006,116,0.992266795553,1.16391509434,0
1134,90,115,1.18181818182,103,111,1.06691449814,13,R10,2006,111,0.958075904678,1.33277962348,1
1135,118,113,0.790585975024,84,103,0.741228070175,34,R10,2006,113,0.755056179775,0.98160696999,0
1136,88,105,0.757092198582,130,107,0.954397394137,42,R11,2006,107,1.11962224554,0.920069504778,1
