,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
76,91,110,1.2982171799,62,118,0.925490196078,29,R10,2011,110,1.25374855825,1.10665944775,0
77,101,111,0.987922705314,68,105,1.33154362416,33,R11,2011,111,0.803497085762,0.945205479452,0
78,67,108,0.532158590308,85,117,1.19538670285,18,R11,2011,117,0.770869565217,1.0,1
79,87,118,0.89953271028,148,107,1.44480519481,61,R11,2011,107,1.4794359577,1.25374855825,1
80,51,115,0.966233766234,108,104,1.66925465839,57,R11,2011,104,1.41676718938,1.21621621622,1
81,116,116,1.0,51,102,0.86013986014,65,R11,2011,116,0.822520852641,1.08266237252,0
82,89,106,0.971664698937,111,110,1.31369661267,22,R11,2011,110,1.10665944775,1.03881169142,1
83,68,101,0.833333333333,115,112,0.879157427938,47,R11,2011,112,0.874094202899,0.942780748663,1
84,111,103,1.26005747126,49,113,0.706244503078,62,R11,2011,103,0.823834196891,1.08068582955,0
85,57,118,0.853585657371,81,115,0.905466970387,24,R12,2011,115,1.21621621622,1.25374855825,1
86,106,117,1.20149253731,67,101,0.805247225025,39,R12,2011,117,0.942780748663,0.770869565217,0
87,122,112,0.936082474227,63,108,0.55,59,R12,2011,112,1.0,0.874094202899,0
88,83,110,1.30598958333,88,107,1.47652916074,5,R12,2011,107,1.4794359577,1.10665944775,1
89,63,102,0.810061601643,124,103,1.32617449664,61,R12,2011,103,1.08068582955,0.822520852641,1
90,65,114,0.905967450271,75,116,1.08280254777,10,R12,2011,116,1.08266237252,0.729982964225,1
91,64,105,1.25295508274,98,106,0.951983298539,34,R12,2011,106,1.03881169142,0.803497085762,1
92,129,104,1.70215827338,41,111,1.02566964286,88,R12,2011,104,0.945205479452,1.41676718938,0
93,70,101,0.788514129444,100,118,0.842396313364,30,R13,2011,118,1.25374855825,0.942780748663,1
94,111,112,0.997095837367,90,105,1.1906779661,21,R13,2011,112,0.803497085762,0.874094202899,0
95,58,108,0.54694485842,129,110,1.26869158879,71,R13,2011,110,1.10665944775,1.0,1
96,100,107,1.43256997455,72,115,0.936898395722,28,R13,2011,107,1.21621621622,1.4794359577,0
97,125,114,0.903471634208,94,102,0.775956284153,31,R13,2011,114,0.822520852641,0.729982964225,0
98,60,106,0.988258317025,149,111,0.936585365854,89,R13,2011,111,0.945205479452,1.03881169142,1
99,66,116,1.08823529412,100,103,1.37623762376,34,R13,2011,103,1.08068582955,1.08266237252,1
100,88,113,0.682692307692,110,117,1.23076923077,22,R13,2011,117,0.770869565217,0.823834196891,1
101,81,105,1.15071090047,146,110,1.32932166302,65,R14,2011,110,1.10665944775,0.803497085762,1
