,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
208,90,110,1.52747252747,86,105,1.65,4,R02,2014,110,1.0725,1.35718128026,0
209,88,109,1.4776119403,95,115,1.33333333333,7,R02,2014,115,0.825943396226,0.509698996656,1
210,73,101,0.680672268908,127,113,1.37931034483,54,R02,2014,113,1.02447552448,1.08119434259,1
211,39,108,1.26086956522,87,106,2.52173913043,48,R02,2014,106,1.34057971014,0.917264466762,1
212,89,104,0.396551724138,69,116,0.676767676768,20,R02,2014,104,1.32467532468,1.14989293362,0
213,93,107,1.46913580247,68,102,0.654676258993,25,R02,2014,107,0.896455223881,1.35641891892,0
214,123,117,1.94202898551,30,111,0.75,93,R02,2014,117,0.540691192865,0.952781673679,0
215,83,112,0.606060606061,54,118,0.514925373134,29,R02,2014,112,0.851458885942,1.19533678756,0
216,79,106,2.38823529412,137,110,1.29378531073,58,R03,2014,110,1.35718128026,1.34057971014,1
217,134,116,0.723404255319,71,101,0.626016260163,63,R03,2014,116,1.08119434259,1.32467532468,0
218,98,114,0.965317919075,100,118,0.566820276498,2,R03,2014,118,0.851458885942,1.22805017104,1
219,61,102,0.685344827586,114,108,0.807692307692,53,R03,2014,108,0.917264466762,0.896455223881,1
220,58,115,1.1726618705,83,117,2.59595959596,25,R03,2014,117,0.952781673679,0.825943396226,1
221,87,107,1.42281879195,76,104,0.72972972973,11,R03,2014,107,1.14989293362,1.35641891892,0
222,47,111,0.424083769634,79,109,1.15432098765,32,R03,2014,109,0.509698996656,0.540691192865,1
